"bonica_rid","hvv_total","mean_age","pct_65_plus","pct_75_plus","ratio_u40_o75","high_volume_vendor_pct","political_spending_pct","fundraising_spending_pct","consulting_spending_pct","overhead_spending_pct","payroll_spending_pct","admin_ops_spending_pct","other_political_spending_pct","other_consulting_spending_pct","ie_spending_pct","cand_contrib_spending_pct","cand_support_pct","transfer_out_pct","listaq_pct","list_data_spending","overlap_pct_weighted","overlap_donations_pct_weighted","fundraising_inefficiency","fundraising_inefficiency_full","pct_spam_donations_100plus","pct_spam_donations_10plus_distinct","pct_spam_either_100n_10d","pct_overall_donations_100plus","pct_overall_donations_10plus_distinct","pct_overall_either_100n_10d","n_spam_donations_100plus","n_spam_donations_10plus_distinct","refund_rate","total_donors","total_donations","n_refunds","log_n_refunds","total_indv_contribs","total_fundraising","total_fundraising_consulting","total_other_consulting","total_payroll","total_admin_ops","total_other_political","candidate_contributions","independent_expenditures","total_raised","mean_donations_per_donor","pct_donors_repeat","pct_raised_repeat","pct_donors_high_freq","pct_raised_high_freq","total_receipts","total_disbursements_fec","cash_on_hand","cycles_included","committee_name","fec_committee_id","cmte_type","cmte_state","party"
"comm148606",0,51.35024155,0.224637681,0.057971014,0.454922087,0,0.620223856,0.083255223,0.235717463,0.043325794,0,0.043325794,0.620223856,0.235717463,0,0,0,0,0,0,0.079152255,0.074492331,0.105173561,0.077580465,0.054373522,0.085106383,0.108747045,0.399527187,0.606973995,0.622340426,92,144,0.001818182,1100,1692,2,1.098612289,42817.7,4503.29,0,12750,0,2343.5,33548.02,0,0,55817.7,1.538181818,0.001818182,0.011143419,0,0,68096.7,54090.18,14006.52,"2018","up pac","C00630699","V","CA",328
"comm207686",5081.25,70.65967524,0.755751015,0.407983762,4.692996867,0.078636987,0,0.117326771,0,0,0,0,0,0,0,0,0,0,0,0,0.220777159,0.228126926,0.132849302,0.915721604,0.298048492,0.513897102,0.516853933,0.577764636,0.824364281,0.824955648,504,869,0.005904059,1355,1691,8,2.197224577,57066.54,7581.25,0,0,0,0,0,0,0,65066.54,1.24797048,0,0,0,0,64616.54,64616.54,0,"2026","georgia s promise","C00896449","V","GA",328
"comm208539",27200,74.35477583,0.900584795,0.559454191,9.550946126,0.060492993,0.343053097,0.13850845,0.085133302,0.372831885,0.281302783,0.091529102,0.343053097,0.08117626,0.0360788,0,0,0,0,0,0.350198927,0.366963021,1,0.138273028,0.48627685,0.713603819,0.715393795,0.761933174,0.926610979,0.928400955,815,1196,0.015098722,861,1676,13,2.63905733,25397.63,62278.78,1779.24,36500,126484.66,41155.04,154250,0,16222.43,50397.63,1.946573751,0.00232288,0.010862217,0,0,450404.4,449638.85,765.55,"2024","dw pac","C00837138","O","MD",328
"comm203572",13000,66.67812729,0.707388442,0.29773226,2.150328436,0.468799754,0,0.794681575,0.077892882,0.001080043,0,0.001080043,0,0.077892882,0.018889024,0.03606152,0.03606152,0,0,0,0.278239447,0.282375932,0.891465458,0.760763469,0.414752116,0.556831923,0.57617896,0.657799274,0.84885127,0.84885127,686,921,0.001876173,1066,1654,2,1.098612289,24719.78,22036.83,0,2160,0,29.95,0,1000,523.8,24719.78,1.551594747,0.000938086,0.00624601,0,0,29056.58,27730.39,1326.19,"2022","better organizing to win legalization political action committee (bowl pac)","C00803585","N","DC",NA
"comm160480",0,59.59880814,0.491199706,0.219022561,1.345554715,0,0,0.002078769,0,0.002267432,0,0.002267432,0,0,0,0.00374553,0.00374553,0,0,0,0.07459285,0.073912754,0.019558002,0.28990104,0.165376808,0.234775438,0.246574473,0.556267445,0.787807663,0.787807663,272,387,0.003735042,1389,1650,5,1.791759469,139327.36,2775,0,0,0,3026.85,0,5000,0,305327.36,1.197806199,0,0,0,0,1346902.36,1334924.53,19873.33,"2024, 2026","forward pac inc.","C00893362","V","WI",328
"comm205746",8516.59,72.88777555,0.861723447,0.476285905,6.62407747,0.38422313,0,0.660737697,0,0,0,0,0,0,0,0.33836001,0.33836001,0,0,0,0.289323484,0.287221617,0.661006087,0.660737697,0.404878049,0.777439024,0.77804878,0.774390244,0.968902439,0.968902439,664,1275,0.002682763,1491,1640,4,1.609437912,22156.74,14645.74,0,0,0,0,0,7500,0,22156.74,1.099932931,0,0,0,0,22165.74,22165.74,0,"2026","dems win pa","C00894261","V","DC",328
"comm143534",5995,69.18232962,0.725729328,0.345788882,3.950652205,0.010207019,0.008303184,0.099669948,0.001615757,0.318574376,0.24112847,0.077128883,0.009045853,0.001615757,0,0.433044484,0.433044484,0,0.000290401,804,0.113580963,0.111132926,0.263036688,0.15999283,0.148908401,0.270408163,0.278951115,0.458353109,0.759136213,0.759373517,191,335,0.007428142,1320,1636,37,3.63758616,311584.32,58540.24,0,949,141624.62,45300.95,5313,254344.75,0,529800.32,1.121445705,0,0,0,0,787737.96,587340.93,122936.41,"2018, 2024","democracy summer leadership pac","C00664318","N","MD",328
"comm146229",0,52.14102564,0.315527066,0.091168091,0.492121183,0,0.038233353,0.17653182,0.471978315,0.118085876,0,0.118085876,0.038233353,0.437850454,0,0.017376712,0.017376712,0,0.013901369,1000,0.082471828,0.067286822,0.246883693,0.16187991,0.134698945,0.177529485,0.195530726,0.64990689,0.801365611,0.808814401,217,286,0.007863696,763,1611,6,1.945910149,51436.69,12698.88,2455,31496.93,0,8494.55,2750.33,1250,0,70936.69,2.111402359,0,0,0,0,78476.3,71935.36,6541.94,"2020","matriarch political action committee","C00681494","N","NY",328
"comm199071",0,56.22968981,0.23929099,0.028803545,0.731747961,0,0.021037143,0.013465551,0.767225151,0.109902415,0,0.109902415,0.021037143,0.767225151,0,0.071542429,0.071542429,0,0,0,0.032787693,0.029647747,0.017258692,0.010121036,0,0.003109453,0.003109453,0.014303483,0.066542289,0.066542289,0,5,0,604,1608,0,0,425321.33,7340.49,0,418238.26,0,59911.22,11468,39000,0,520881.37,2.662251656,0,0,0,0,725270.64,545131.06,180139.58,"2022","american ethiopian public affairs committee","C00772673","Q","PA",328
"comm24631",0,44.36382932,0.103300598,0.023335446,0.232663004,0,0.075716335,0.036337682,0.044269901,0.129455134,0,0.128870909,0.054337227,0.044269901,0,0.053078054,0.053078054,0,0,0,0.023259265,0.022624167,0.058708256,0.026310108,0.003869969,0.015866873,0.016640867,0.041408669,0.159249226,0.159249226,7,29,0.036995129,1400,1606,78,4.369447852,632420.41,49634.11,0,60468.83,0,176026.44,74219.92,72500,0,1360047.91,1.136341766,0,0,0,0,1432480.87,1365912.92,67304.52,"2018, 2020","downtown for democracy independent expenditure committee","C00494997","O","NY",100
"comm199840",7056.07,73.05165289,0.865013774,0.5,6.80338602,0.721964551,0,0.976483179,0,0.011545588,0,0.011545588,0,0,0,0,0,0,0,0,0.315491762,0.313602399,0.567528303,0.566845368,0.506242197,0.81772784,0.823970037,0.828339576,0.980649189,0.980649189,811,1310,0,1372,1602,0,0,16816.06,9543.59,0,0,0,112.84,0,0,0,16816.06,1.167638484,0,0,0,0,16836.32,9773.43,7062.89,"2026","action can t wait pac","C00777086","N","TX",328
"comm199821",14120,72.6993007,0.818881119,0.44965035,5.545226527,0.08174657,0.057894171,0.770172645,0.034736503,0.05479226,0,0.05479226,0.057894171,0.034736503,0,0,0,0.017368251,0,0,0.216388652,0.193122621,0.762437126,0.717401629,0.432704403,0.560377358,0.564150943,0.851572327,0.966666667,0.966666667,688,891,0.032425422,771,1590,25,3.258096538,174481.43,133031.12,0,6000,0,9464.21,10000,0,0,232981.43,2.062256809,0.002594034,0.017469203,0,0,188499.13,172728.96,15770.17,"2022","voterpac","C00776971","N","CA",328
"comm203758",0,65.63118644,0.606101695,0.174237288,2.289527425,0,0.855326958,0.035675803,0.097649673,0.013452084,0,0.013452084,0.754259546,0.097649673,0,0.001262711,0.00224246,0.013753757,0,0,0.070903488,0.07234774,0.118030413,0.078417005,0.111601513,0.233291299,0.244640605,0.619167718,0.873896595,0.875157629,177,370,0.005434783,1104,1586,6,1.945910149,89765,10595,0,29000,0,3995,224000,375,0,141265,1.436594203,0,0,0,0,154842.74,167227.03,7490.53,"2024","forward justice","C00806885","O","OH",328
"comm203667",0,64.51592798,0.570637119,0.200831025,1.83420841,0,0.01682208,0.003223155,0.000564948,0.092048208,0.08515937,0.006888838,0.01682208,0.000564948,0.885399383,0,0,0,0.000104333,4330.6,0.067322619,0.07664383,0.407177369,0.003377465,0.088291747,0.127959053,0.139475368,0.402431222,0.600127959,0.608445298,138,200,0.01986755,604,1563,12,2.564949357,328568.31,133785.58,0,23449.65,3534764.64,285939.41,698244.86,0,36750840.41,33576109.06,2.587748344,0.001655629,0.000128067,0,0,41790354.46,41507641.75,810483.74,"2024","republican accountability pac","C00804856","O","DC",328
"comm155240",300,58.41008277,0.422121896,0.118886381,0.910931841,0.00525711,0.052571104,0.00525711,0,0.030616184,0.007170173,0.023446011,0.052571104,0,0.048891126,0,0,0,0,0,0.081435458,0.082363857,0.007846881,0.032447411,0.075289575,0.148005148,0.157014157,0.339124839,0.683397683,0.684041184,117,230,0.006526468,1379,1554,9,2.302585093,38231.75,300,0,0,409.17,1337.96,3000,0,2790,42231.75,1.126903553,0,0,0,0,9345.73,57065.57,2592.25,"2022","dekalb county democratic committee","C00763698","X","GA",100
"comm23578",18.49,54.92958293,0.260066268,0.066797102,0.762590482,8.02993e-06,0.03918177,0.028980545,0,0.005536802,0,0.023235126,0.021483445,0,0,0,0,0.945221703,0,0,0.021162936,0.021004007,0.115911508,0.031758064,0.010165663,0.027108434,0.03125,0.421310241,0.639683735,0.672063253,15,38,0.011189081,1095,1552,12,2.564949357,723568,66731.6,0,0,0,53502,49468.52,0,0,3163218,1.238258317,0,0,0,0,2306547,2302634.39,8474.01,"2020, 2022","house senate victory fund","C00462333","N","DC",100
"comm138702",830145.44,65.86671863,0.607170694,0.236165238,2.122063337,0.028787741,0.41327457,0.034374026,0.017683966,0.274569997,0.22497097,0.04958082,0.311900419,0.014193364,0.223848886,0,0,0,0,0,0.245502478,0.261363837,1,0.04369947,0.323870968,0.475483871,0.488387097,0.6,0.81483871,0.816129032,502,737,0.005494505,1092,1550,6,1.945910149,56967.38,991235.86,100657.69,409290.77,6487435.97,1429750.68,8994200.44,0,6455078.68,4427467.38,1.419413919,0.001831502,0.000107962,0,0,32265893.42,28836769.3,4220510.48,"2020","for our future","C00620971","O","DC",328
"comm209957",0,73.81052632,0.878195489,0.516541353,8.45216002,0,0.079026141,0.348844837,0,0,0,0,0.079026141,0,0.400848856,0,0,0,0,0,0.248131298,0.238703108,0.145189909,0.220741757,0.421905379,0.644199611,0.647440052,0.805573558,0.940375891,0.95463383,651,994,0.017790262,1068,1543,19,2.995732274,74792.87,10859.17,0,0,0,0,2460,0,12478,79792.87,1.444756554,0,0,0,0,49194,31128.94,18065.06,"2024","united democrats fund","C00869347","O","NH",328
"comm147625",0,54.53559871,0.313106796,0.072815534,0.614639034,0,0.171966688,0.067266034,0,0.4197077,0.321036062,0.098671638,0.173309781,0,0.233681044,0.048857504,0.048857504,0,0,0,0.066880109,0.071020703,0.051690487,0.067918785,0.05,0.103333333,0.107333333,0.373333333,0.598,0.617333333,75,155,0.005417118,923,1500,5,1.791759469,53270.15,2753.56,0,0,13141.73,4039.16,7094.5,2000,9565.82,53270.15,1.625135428,0.001083424,0.050685046,0,0,40541.95,40935.37,10584.78,"2020","draft beto","C00692020","U","NY",328
"comm20212",0,62.18303571,0.508184524,0.154761905,1.448975308,0,0.152932999,0.317645179,0.022807848,0.506613974,0.441893049,0.064720925,0.152932999,0.022807848,0,0,0,0,0,0,0.07777202,0.079117724,0.578540399,0.393695569,0.046215673,0.102478232,0.103817816,0.221701273,0.472203617,0.474882786,69,153,0.001638002,1221,1493,2,1.098612289,99901.58,57797.1,0,4150,80404.61,11776.29,27826.91,0,0,154901.58,1.222768223,0.000819001,0.012846867,0,0,173209.41,172069.05,37222.87,"2020","pasadena area united democratic headquarters","C00380568","Y","CA",100
"comm154784",42385.4,69.10405509,0.746748279,0.338179036,3.421714464,0.19843131,0.383250645,0.217782592,0,0.037619291,0,0.037619291,0.383250645,0,0.265918245,0,0,0,0,0,0.163752756,0.15683065,0.503519581,1,0.358835477,0.460392688,0.465132024,0.668246445,0.867975626,0.867975626,530,680,0.007774538,1029,1477,8,2.197224577,92387.43,46518.88,0,0,0,8035.57,81863.25,0,56800.77,100687.43,1.43537415,0.000971817,0.025822488,0,0,209278.57,213602.38,3849.51,"2024","rural groundgame 3x","C00758003","V","VA",328
"comm152340",18457.5,60.64346481,0.450889404,0.101314772,1.173774406,0.001833247,0.026028827,0.010339052,0.030170816,0.009405609,0,0.009405609,0.026028827,0.030170816,0.889821222,0,0,0,0,0,0.057992529,0.068428734,0.301674383,0.010320085,0.088765603,0.132454924,0.139389736,0.448682386,0.741331484,0.741331484,128,191,0.004918033,610,1442,3,1.386294361,345059.66,104095.66,0,303765.87,0,94697.57,262063.48,0,8958899.69,2666209.66,2.363934426,0.001639344,0.000110644,0,0,10086706.14,10068201.87,18504.27,"2020","republican voters against trump inc","C00751420","O","DE",328
"comm22444",2418,70.23426295,0.729880478,0.380079681,3.930935629,0.002981681,0.113706401,0.283138963,0,0.060597461,0,0.058813754,0.004509429,0,0,0.538872851,0.538872851,0,0,0,0.197786014,0.198741259,1,0.324585857,0.36338225,0.487071978,0.498951782,0.714884696,0.867924528,0.869322152,520,697,0.030927835,873,1431,27,3.33220451,191436.86,229612.1,0,0,0,47695.13,3656.93,437000,0,729436.86,1.639175258,0.001145475,0.000767716,0,0,831475.2,810951.97,33087.26,"2020","oceans pac","C00431601","Q","DC",100
"comm152011",17160,68.56972112,0.745816733,0.256573705,2.84987304,0.012257959,0.019082313,0.115573526,0.152531578,0.009812453,0,0.009812453,0.019082313,0.152531578,0.66579379,0.017858331,0.017858331,0,0,0,0.186352169,0.178444442,1,0.493216617,0.367937853,0.494350282,0.519067797,0.771892655,0.942090395,0.94279661,521,700,0.006486486,925,1416,6,1.945910149,91116.7,161792.17,0,213530,0,13736.52,26713.46,25000,932049.28,331116.7,1.530810811,0,0,0,0,1536662.71,1399906.84,136755.87,"2020","one country fund","C00746560","O","DC",328
"comm122543",0,64.81947743,0.610451306,0.22327791,1.581071391,0,0,0.00677927,0,0.000383639,0,0.000383639,0,0,0,0.984774821,0.984774821,0,0,0,0.126877536,0.109267725,0.027954621,0.006869389,0.132956153,0.234087694,0.236916549,0.508486563,0.856435644,0.856435644,188,331,0.053204353,827,1414,44,3.80666249,197192.8,5512.45,0,0,0,311.95,0,800753.2,0,494892.8,1.709794438,0.00120919,0.026264274,0,0,828465.81,813133.3,26202.81,"2020","bend the arc jewish action inc. pac","C00573253","Q","DC",328
"comm154659",306588.47,63.1776,0.5312,0.1256,1.410455713,0.017616617,0.184485249,0.039977952,0.011286137,0.754891135,0.490971558,0.263919578,0.184456519,0.011286137,0.090166546,0.164910609,0.223898691,0,0,0,0.066119063,0.062458421,1,1,0.043165468,0.110791367,0.117266187,0.435971223,0.81294964,0.813669065,60,154,0.012357414,1052,1390,13,2.63905733,173069.11,695751.01,0,196416.8,8544558.65,4593089.51,3210164.66,2870000,1569201.58,224569.11,1.321292776,0,0,0,0,12815224.75,12818297.38,1317211.7,"2022","worker power pac","C00756569","O","AZ",328
"comm212252",0,65.85495568,0.61804996,0.203867849,2.144335368,0,0,0.02918727,0.009686365,0.103347501,0.094088513,0.009258988,0,0.009686365,0.857627552,0,0,0,0,0,0.073352952,0.076075597,0.210260121,0.028232299,0.049819495,0.106137184,0.111191336,0.290974729,0.579783394,0.580505415,69,147,0,1080,1385,0,0,439788.96,92470.08,0,30688,298087.91,29334,0,0,2717105.38,2201869.38,1.282407407,0,0,0,0,3291994.25,3168164.75,123829.5,"2024","anti psychopath pac inc.","C00882399","O","DC",NA
"comm210047",954,67.41430818,0.670597484,0.27908805,2.710696218,5.41219e-05,0.082971536,0.00593604,0.025417298,0.030028001,0,0.030028001,0.075708305,0.025417298,0.595454622,0.181257425,0.181257425,0,0,0,0.056517733,0.057778159,0.272025979,0.00658592,0.042151163,0.111918605,0.117732558,0.409156977,0.765261628,0.765261628,58,154,0.011337868,882,1376,10,2.397895273,384646.24,104633.77,0,448027.26,0,529299.5,1334500,3195000,10495997.74,15149176.74,1.560090703,0,0,0,0,17665994.36,17626864.16,39130.2,"2024","project 218","C00871368","O","DC",328
"comm202110",1075.44,50.60984183,0.224077329,0.079964851,0.512247947,0.000293403,0.08454235,0.071413778,0.130997166,0.626463301,0.484863712,0.140674973,0.042653846,0.130997166,0,0.005047196,0.005228923,0,0,0,0.027228388,0.028093992,1,0.254535399,0.011636364,0.034909091,0.036363636,0.154909091,0.253818182,0.253818182,16,48,0.03,533,1375,105,4.663439094,201314.28,261760.18,0,480157.23,1777220.26,515630.28,156343.48,18500,0,533417.52,2.579737336,0,0,0,0,5142661.4,3538013.66,1604647.74,"2022","forward party","C00789966","W","VA",328
"comm174094",4294.29,74.14036545,0.888704319,0.549833887,7.570906995,0.395684985,0,0.511836577,0,0.113882132,0,0.113882132,0,0,0,0.04607106,0.04607106,0.32249742,0,0,0.347870064,0.354268055,0.17295657,0.17437362,0.614712309,0.867443554,0.868900218,0.881281865,0.991260015,0.991260015,844,1191,0,1142,1373,0,0,32117.08,5554.86,0,0,0,1235.94,0,500,0,32117.08,1.202276708,0,0,0,0,34356.08,10852.8,23503.28,"2026","vets rising","C00924399","N","OH",328
"comm211414",0,61.98272884,0.480138169,0.149395509,1.34372835,0,0.174472025,0,0.044048163,0.781479812,0.591189564,0.177547714,0.187214559,0.044048163,0,0,0,0,0,0,0.119434184,0.114253805,0,0,0.091776799,0.203377386,0.208516887,0.350220264,0.688693098,0.689427313,125,277,0.00169348,1181,1362,2,1.098612289,126221.5,0,0,6250,83883.97,25192.27,26563.9,0,0,198721.5,1.153259949,0,0,0,0,214752.5,141890.14,72862.36,"2024","canvassing connectors pac","C00881656","O","NY",328
"comm198369",7452,69.76229508,0.754918033,0.341803279,3.281808886,0.27565696,0,0.62430013,0,0.067564808,0,0.067564808,0,0,0,0.321821733,0.321821733,0,0,0,0.244479604,0.256672765,0.612963071,0.62430013,0.511472983,0.70392302,0.715025907,0.828275352,0.962990377,0.965951147,691,951,0.008978676,891,1351,8,2.197224577,27533.6,16877.08,0,0,0,1826.52,0,8700,0,27533.6,1.51627385,0,0,0,0,27033.6,27033.6,0,"2022","swing blue pac","C00766303","N","WA",328
"comm170414",0,73.02364865,0.840371622,0.536317568,6.325806279,0,0,0.090144828,0.443119121,0.015774027,0,0.015774027,0,0.443119121,0,0,0,0,0,0,0.172483297,0.166150058,0.226971113,0.18080873,0.257249071,0.483271375,0.491449814,0.69739777,0.898884758,0.899628253,346,650,0,1039,1345,0,0,19583.99,4445,0,21850,0,777.81,0,0,0,24583.99,1.294513956,0,0,0,0,90583.99,49309.54,41274.45,"2026","fight pac","C00912543","N","MA",328
"comm208304",2400,71.38849558,0.804424779,0.428318584,5.097280166,0.008592661,0.010740827,0.16661378,0.059988555,0.020335858,0.015080264,0.005255594,0,0,0,0.315064249,0.315064249,0,0,0,0.150537296,0.145046682,0.604064273,0.178796524,0.290625,0.440625,0.4453125,0.64609375,0.83125,0.83125,372,564,0.002072539,965,1280,2,1.098612289,77039.12,46536.58,16755.29,0,4212.04,1467.93,0,88000,0,250118.76,1.32642487,0,0,0,0,286326.76,279308.11,7018.65,"2024","securing progress across our nation pac (span pac)","C00830174","Q","VA",328
"comm208177",0,65.22423146,0.631103074,0.243218807,2.026724442,0,0,0.008865131,0,7.37284e-05,0,7.37284e-05,0,0,0.357436833,0.551597404,0.551597404,0,0,0,0.07590582,0.076339079,0.081164849,0.017966677,0.056393963,0.133439237,0.138204925,0.339158062,0.739475774,0.740270056,71,168,0.002427184,1236,1259,3,1.386294361,199993.72,16232.46,0,0,0,135,0,1010000,654483.14,363793.72,1.018608414,0,0,0,0,1903475.94,1831045.6,72430.34,"2022","georgia safe and strong, inc.","C00828178","O","GA",328
"comm140890",54711.12,71.05847374,0.777998018,0.46283449,4.85297285,0.469777991,0,0.592543039,0,0.389332454,0,0.389332454,0,0,0,0.03508245,0.043853288,0,0,0,0.214685595,0.185230088,1,0.82102648,0.402889246,0.525682183,0.532905297,0.688603531,0.828250401,0.828250401,502,655,0.012030075,665,1246,8,2.197224577,62800.78,69008.54,0,0,0,45342.3,0,4085.76,0,92800.78,1.873684211,0,0,0,0,85834.54,93168.84,12890.23,"2026","square one politics","C00641555","W","DC",328
"comm149228",800,56.557393,0.239299611,0.019455253,0.661136123,0.049977573,0,0.210644848,0.231146273,0.54396652,0,0.54396652,0,0.231146273,0,0,0,0,0,0,0.069519508,0.065042356,0.214876007,0.214127134,0.034705408,0.092816788,0.099273608,0.471347861,0.840193705,0.841000807,43,115,0.000992063,1008,1239,1,0.693147181,15691.98,3371.83,0,3700,0,8707.37,0,0,0,15691.98,1.229166667,0,0,0,0,15925.33,15922.82,2.51,"2020","cyber war room","C00707828","N","MI",328
"comm202160",0,55.57184185,0.303760849,0.069431051,0.796201864,0,0,0.103715218,0,0.015651468,0,0.015651468,0,0,0,0.089552955,0.089552955,0,0,0,0.078007922,0.067814494,0.181608266,0.336477923,0.078817734,0.151067323,0.15270936,0.385057471,0.651067323,0.651888342,96,184,0.008708273,689,1218,6,1.945910149,47828.66,8686.08,0,0,0,1310.8,0,7500,0,80328.66,1.76777939,0.001451379,0.008402978,0,0,85639.43,83749.33,1890.1,"2022","common purpose pac","C00791004","W","DC",328
"comm21294",0,66.68613139,0.711678832,0.287408759,2.229550583,0,0,0,0,0,0,0,0,0,0.057204764,0.001573758,0.001573758,0,0,0,0.066520192,0.055920026,0,0,0.010699588,0.047736626,0.050205761,0.256790123,0.433744856,0.44691358,13,58,0.03125,576,1215,18,2.944438979,196097.72,0,0,0,0,0,0,870.7,31649.2,248427.52,2.109375,0.003472222,0.027110523,0,0,604483.77,553261.61,122750.44,"2024","sonoma county democratic party","C00405233","Y","CA",100
"comm147881",2565.15,72.5675413,0.806608358,0.467444121,5.748237222,0.322568273,0.062875129,0.800394101,0,0.011298661,0,0.011298661,0.062875129,0,0,0,0,0,0,0,0.320368946,0.317671402,0.367233936,0.353331753,0.624792013,0.75374376,0.769550749,0.863560732,0.962562396,0.962562396,751,906,0.010835913,646,1202,7,2.079441542,17332.14,6364.95,0,0,0,89.85,500,0,0,17332.14,1.860681115,0,0,0,0,18014.09,7952.27,10061.82,"2020","get the green deal fund","C00699124","V","WA",328
"comm206898",1886,70.61954459,0.728652751,0.445920304,4.848628523,0.002429812,0.125492264,0.305195359,0.052500867,0.162105034,0,0.162105034,0.125492264,0.052500867,0,0.241950523,0.241950523,0.009662561,0,0,0.051035062,0.052694067,0.616925453,0.218741036,0.038429407,0.10609858,0.111111111,0.34085213,0.644945698,0.644945698,46,127,0.02962963,945,1197,28,3.36729583,383985,236890.12,0,40750.74,0,125824.59,97406.06,187800,0,928485,1.266666667,0,0,0,0,1262443.07,776191.75,710984.92,"2026","mitten pac","C00832147","Q","MI",328
