"","Name","bonica_rid","pct_age_65plus","N"
"2014","blair, everton","cand167671",0.347036839295248,1873
"2015","lunkenheimer, ashley","cand144181",0.347003154574132,951
"2016","calderon, marisa","cand152740",0.346666666666667,300
"2017","thripp, richard","cand152810",0.345890410958904,292
"2018","baca oehlert, amie","cand169006",0.345799769850403,1738
"2019","youngblood, tanzie","cand141640",0.345454545454545,1100
"2020","ridley, mikayla","cand212532",0.345323741007194,139
"2021","hodges, monte","cand122861",0.345070422535211,284
"2022","harris, diop jermaine mr ii","cand165001",0.345,200
"2023","hogg, jon mark","cand150454",0.34435261707989,1089
"2024","volosin, peter","cand141966",0.344165435745938,677
"2025","karr, gregory blane","cand212822",0.344155844155844,154
"2026","almonord, valbrun","cand152901",0.344040574809806,1183
"2027","van ausdal, kevin","cand152947",0.34380664652568,3310
"2028","sergent, talley","cand141731",0.343624161073825,1490
"2029","sanders, levi","cand144711",0.343511450381679,131
"2030","rowe, christopher lee","cand157086",0.343373493975904,332
"2031","lester, richard kent","cand141238",0.343195266272189,169
"2032","peterson, karen carter","cand155886",0.342881213142376,1187
"2033","tinubu, gloria bromell","cand148559",0.342857142857143,210
"2034","reyes, victor","cand212347",0.342696629213483,178
"2035","campos medina, patricia","cand223471",0.342560553633218,578
"2036","gasper, theresa","cand144156",0.342243378493836,8193
"2037","mermell, jesse","cand153096",0.342224134222413,4649
"2038","krantz, catherine","cand142768",0.341968911917098,193
"2039","fajans turner, vanessa","cand212533",0.341356673960613,457
"2040","reynoso, antonio","cand179424",0.341333333333333,375
"2041","holcomb, murray a","cand149470",0.341317365269461,167
"2042","cole, erin","cand141672",0.341121495327103,214
"2043","glassman, mary","cand145482",0.341113105924596,557
"2044","upchurch, john nehring","cand144006",0.341040462427746,173
"2045","espaillat, adriano","cand85184",0.340944017563117,4555
"2046","nelson, patrick f","cand140499",0.340865074241446,1549
"2047","jones, brenda","cand144102",0.340718105423988,1309
"2048","bracy, napoleon","cand157205",0.340551181102362,508
"2049","cavell, david f","cand153098",0.339936102236422,1565
"2050","scholten, james d","cand141577",0.339835667075155,99554
"2051","osorio, bryan","cand162457",0.339650145772595,1372
"2052","hutcheson, shannon","cand149310",0.339440203562341,1965
"2053","mallard, karen powers","cand142808",0.339393939393939,330
"2054","lindquist, mark j","cand211991",0.339285714285714,112
"2055","zahradka, tawnja","cand153237",0.339152119700748,802
"2056","doss, nathaniel iii","cand212866",0.338983050847458,118
"2057","coghill, morgan","cand168260",0.338607594936709,316
"2058","johnson hostler, monika","cand149942",0.338563170933113,1211
"2059","wilt, robin","cand145517",0.338535414165666,833
"2060","paschen, john joseph","cand142466",0.337748344370861,453
"2061","edwards, greg","cand142736",0.337650905432596,7952
"2062","mcleod, donna theresa","cand211416",0.337539432176656,317
"2063","bray, diana","cand148544",0.337264150943396,424
"2064","dominguez, juan","cand218963",0.337099811676083,531
"2065","bynoe, siela","cand212433",0.336898395721925,187
"2066","iannuzzi, carol higbee","cand157106",0.336727766463001,1473
"2067","fallick wang, katrina","cand219893",0.336448598130841,107
"2068","swanson, victor","cand140616",0.336448598130841,856
"2069","bowers, rhetta","cand201584",0.336322869955157,223
"2070","reilly, steven m","cand119892",0.336134453781513,119
"2071","lenzi, raymond carl","cand152992",0.335691823899371,1272
"2072","schoolcraft, jamie daniel","cand145228",0.335616438356164,146
"2073","carson, andre","cand1021",0.335613510047029,4678
"2074","winfrey, adia mcclellan","cand144565",0.335347432024169,1324
"2075","philippe, jesse","cand149264",0.335164835164835,182
"2076","andrew, philip jerome","cand170034",0.33424408014572,1098
"2077","gagarin, melquiades","cand149975",0.333574529667149,1382
"2078","neal, richard e","cand788",0.333402403646913,4826
"2079","tate, tiffanie","cand168223",0.333333333333333,195
"2080","beydoun, nasser","cand223390",0.33307721859393,7809
"2081","holness, dale","cand211306",0.332635983263598,1434
"2082","thorpe, devin d","cand153840",0.332624867162593,941
"2083","aarestad, david","cand140574",0.332579185520362,442
"2084","harris, ron","cand219065",0.332233223322332,909
"2085","dittmer, mallory","cand173298",0.331818181818182,220
"2086","soto, rudy","cand152974",0.331652862801584,2777
"2087","tisdel, kyle j","cand149960",0.331230283911672,317
"2088","scott, david albert","cand166083",0.330485851575013,1873
"2089","bhalla, ravi","cand219268",0.329643721895538,2891
"2090","oatman, laura","cand140562",0.329439252336449,1284
"2091","tucker, terry","cand212934",0.327450980392157,510
"2092","bell, adam clr nation","cand134877",0.327433628318584,113
"2093","hopkins, william e jr","cand144796",0.327272727272727,165
"2094","zordani, jennifer","cand140606",0.327205882352941,272
"2095","peacock, julia","cand140556",0.327057557826789,1859
"2096","gonzalez, mark a","cand223573",0.326923076923077,104
"2097","oglesby, dennis","cand153246",0.325670498084291,261
"2098","edwards, amanda","cand150216",0.325226651316736,6949
"2099","bollier, barbara","cand154500",0.325056688553781,575072
"2100","enderlin, charles joseph jr","cand141102",0.325,280
"2101","horton, lauren kyle","cand141163",0.324705608021453,8577
"2102","kinniebrew, royce","cand219053",0.324675324675325,231
"2103","harris till, joshua b","cand193600",0.324031007751938,645
"2104","evans, charles","cand212160",0.323943661971831,142
"2105","richmond, cedric l","cand1128",0.323779193205945,942
"2106","carlson, don","cand219632",0.322834645669291,254
"2107","gay dagnogo, sherry j","cand125661",0.322033898305085,118
"2108","smith, christopher e","cand142530",0.321917808219178,292
"2109","supin, jeanne","cand149282",0.32183908045977,261
"2110","shin, irene","cand169111",0.321428571428571,112
"2111","lazer, rich","cand144766",0.321428571428571,280
"2112","flynn, brian","cand140680",0.321261682242991,1712
"2113","berg, matthew richard","cand213060",0.321100917431193,327
"2114","moyer, eric","cand153517",0.321052631578947,190
"2115","smith, daniel b jr","cand148387",0.32093023255814,215
"2116","ing, mark kaniela","cand124114",0.320488721804511,5320
"2117","fleenor, jessee carlton","cand146698",0.32,125
"2118","rowley, todd","cand153607",0.31988188976378,1016
"2119","searle, austin","cand156535",0.319587628865979,291
"2120","mohammad, neill","cand140619",0.319316688567674,761
"2121","roberts, sam","cand212534",0.319148936170213,329
"2122","stephens, john matthew","cand211642",0.319148936170213,329
"2123","beal, brent","cand141218",0.31859756097561,656
"2124","tran, jennifer","cand218308",0.317919075144509,692
"2125","spearman, patricia","cand123517",0.317507418397626,337
"2126","doyle, mike","cand1398",0.317315026697178,1311
"2127","billings, dylan","cand150214",0.317307692307692,104
"2128","lebrun, tia marie","cand211744",0.316742081447964,221
"2129","peters, brandon s","cand144613",0.316742081447964,221
"2130","randazza pade, joshua jerry","cand150069",0.316546762589928,556
"2131","lee lake, jeannine l","cand146694",0.316326530612245,490
"2132","janowicz, phil andrew","cand140553",0.316141356255969,1047
"2133","paglino, justin cobb dr md,","cand152774",0.316129032258064,155
"2134","duran, crisanta desirae","cand156972",0.316037735849057,848
"2135","scheinberg, aaron","cand141730",0.315539739027283,843
"2136","ellison, allen l","cand147718",0.315090938882517,6103
"2137","erdmann, jeff","cand141151",0.315025906735751,965
"2138","angel, angela","cand175635",0.314814814814815,270
"2139","welder, brent","cand141600",0.314536059312514,8902
"2140","neighbors, ricky allen","cand141044",0.314516129032258,868
"2141","raknerud, zachary","cand153323",0.314472252448313,919
"2142","geppert, katy","cand144692",0.314432989690722,194
"2143","goldstein, robbie","cand153110",0.314375987361769,4431
"2144","carter, troy a sr","cand42310",0.313362504207338,2971
"2145","wright, richard thomas","cand141620",0.313099041533546,313
"2146","clay, william lacy jr","cand867",0.312962962962963,540
"2147","kaul, krystle","cand219942",0.312731767614339,809
"2148","sundquist, edward a","cand141193",0.31264367816092,435
"2149","mckenna, chad","cand170056",0.3125,208
"2150","neahring, jennifer","cand144174",0.312217194570136,221
"2151","duenas, angelica maria","cand141066",0.312135059659812,7878
"2152","vilela, amy","cand141659",0.312025525360326,18178
"2153","cunningham, william","cand144125",0.311968235961429,1763
"2154","christie, jennifer","cand144055",0.311663479923518,523
"2155","rhodes, gareth thomas","cand140682",0.311486262826879,3021
"2156","weiss, guido","cand152868",0.310606060606061,132
"2157","sanchez, joseph louis","cand148357",0.310541310541311,351
"2158","learned, andrew","cand141092",0.310008857395926,2258
"2159","hall, matt","cand211650",0.309859154929577,213
"2160","diaz, ruben sr","cand148371",0.309859154929577,426
"2161","russell, john","cand144163",0.309568480300188,533
"2162","westin, jason","cand140741",0.309239940387481,4026
"2163","keeler, heather","cand175540",0.309090909090909,110
"2164","gao, ruth","cand215948",0.309090909090909,110
"2165","beach, emily","cand210867",0.30887573964497,845
"2166","chakrabarti, saikat","cand164781",0.308630875931159,7786
"2167","abughazaleh, katherine m.","cand164920",0.308569770637999,65486
"2168","lynch, stephen","cand839",0.307951807228916,2075
"2169","flores, yolie","cand139709",0.30784708249497,497
"2170","hernandez, sara","cand139798",0.307766059443912,1043
"2171","gallardo, stephanie d","cand213328",0.307300115874855,4315
"2172","waters, mary","cand55015",0.307142857142857,280
"2173","goodman, shira","cand144191",0.306872037914692,844
"2174","hernandez rivera, pablo jose","cand219613",0.306451612903226,434
"2175","ryan, kevin","cand169755",0.305882352941176,510
"2176","cooper, randal dean","cand212899",0.305555555555556,144
"2177","castillo, lee","cand145269",0.305084745762712,118
"2178","spaulding, stephany rose","cand211519",0.305050505050505,495
"2179","biggan, john","cand142791",0.304990757855823,541
"2180","pearson, erika stotts","cand138263",0.304761904761905,105
"2181","king, jessica","cand141209",0.304545454545455,28380
"2182","broihier, michael george","cand150196",0.304286026678329,9146
"2183","patel, sanjay somabhai","cand144011",0.303472222222222,1440
"2184","abdelhamid, rana","cand212484",0.303438768476679,13057
"2185","sires, albio","cand964",0.303396226415094,1325
"2186","hrezi, muad","cand211138",0.303350970017637,2835
"2187","gabbard, tulsi","cand41775",0.303163147152334,407632
"2188","archuleta, bob","cand145183",0.302816901408451,142
"2189","garcia, lorena lorena for","cand147807",0.302074330164218,2314
"2190","weil, joshua joseph","cand156523",0.30188679245283,318
"2191","rubio, susan","cand140109",0.301840490797546,815
"2192","olson, reed jerrold","cand182771",0.301694915254237,295
"2193","keady, james","cand137096",0.301578660860098,3674
"2194","boone, tanya","cand142594",0.301204819277108,415
"2195","wegman, gary","cand137636",0.300703989272544,2983
"2196","robertson, al dean","cand150022",0.300429184549356,233
"2197","betts, nicholas","cand153867",0.300106044538706,943
"2198","kotick, michael","cand141541",0.299794661190965,487
"2199","haberman, daniel","cand142534",0.299287410926366,421
"2200","martinez nucete, leo","cand168334",0.299145299145299,117
"2201","bacher, steve","cand143679",0.299019607843137,204
"2202","williams, kelly mikel","cand211158",0.298701298701299,154
"2203","chima, harpreet singh","cand210837",0.298634812286689,586
"2204","curtis, clint","cand149427",0.298568507157464,489
"2205","mason, mia","cand153115",0.2985187044941,3983
"2206","rivera, carlina","cand212473",0.298517995765702,1417
"2207","bieda, steven","cand143669",0.298469387755102,392
"2208","smilowitz, benjamin","cand211830",0.298387096774194,620
"2209","washburn, amy irene","cand153929",0.298319327731092,714
"2210","williamson, marianne","cand159034",0.298181818181818,275
"2211","wallace, larimen t ii","cand213005",0.298076923076923,208
"2212","fukumoto, beth","cand145211",0.297619047619048,168
"2213","geter, angela","cand216247",0.297520661157025,121
"2214","underwood, robert anacletus","cand152952",0.297520661157025,121
"2215","smith, gregg harrison","cand211074",0.297283176593521,1914
"2216","combs, gwendolynn millen","cand141521",0.297058823529412,340
"2217","cavalier, crystal ann","cand212158",0.296875,192
"2218","simmons, mike","cand170033",0.296410256410256,975
"2219","crowley, joseph","cand1529",0.296367112810707,2092
"2220","hiller, michael steven","cand150436",0.296296296296296,162
"2221","mansfield, eric","cand149510",0.29616724738676,287
"2222","brown, brandon pendarvis","cand144792",0.29585798816568,169
"2223","wheatley, jordan douglas","cand216496",0.295833333333333,240
"2224","gifford, rufus","cand142509",0.295678544351782,2638
"2225","rogensues, angela","cand211906",0.295676429567643,717
"2226","dahan, liz","cand218638",0.294736842105263,665
"2227","abel, kevin","cand142459",0.294695481335953,1018
"2228","bell, adrienne","cand140746",0.294662788337956,14783
"2229","cline, natalie","cand149306",0.294617563739377,3177
"2230","marx, william a iii","cand153608",0.2945301542777,1426
"2231","ringelstein, zackary zak","cand142888",0.293823038397329,599
"2232","mcdonald, darlene","cand141259",0.293715846994536,1464
"2233","lara, damian","cand141177",0.293706293706294,286
"2234","kelly, jewel william jr","cand215995",0.293577981651376,109
"2235","rasool, reema","cand212427",0.293436293436293,259
"2236","hornedo, george","cand164942",0.293124246079614,829
"2237","roybal allard, lucille","cand1256",0.292975970425139,1082
"2238","chowdhury, shaniyat","cand148984",0.292228276455406,3487
"2239","pandy, devin d sr","cand152916",0.291858678955453,3255
"2240","weber, linda","cand140665",0.291566265060241,830
"2241","lythcott haims, julie","cand218327",0.291546866014951,1739
"2242","mccamon, mike","cand144661",0.291044776119403,134
"2243","griffin, lee","cand153606",0.290983606557377,976
"2244","ahlers, dan","cand109286",0.29078851744186,11008
"2245","shure, michael","cand210982",0.290780141843972,705
"2246","thompson, michael anthony","cand211514",0.290760869565217,368
"2247","jois, goutam umesh","cand141940",0.290748898678414,454
"2248","tchenko, thierry","cand223565",0.290697674418605,430
"2249","brown, yumeka s mrs","cand169018",0.289855072463768,345
"2250","devito, michael jr","cand140678",0.28978622327791,421
"2251","rayner, michele k","cand165464",0.288743882544861,2452
"2252","ludwig, yana","cand149515",0.288702928870293,1434
"2253","graham, kimberly","cand149333",0.288682045055983,7413
"2254","murphy, william","cand219353",0.287671232876712,146
"2255","madueno, virginia","cand131154",0.287465940054496,734
"2256","shipp, brett r","cand143333",0.287162162162162,296
"2257","khazei, alan","cand103725",0.287124060150376,4256
"2258","leonard, don ralph","cand171517",0.287015945330296,439
"2259","linos, natalia","cand153104",0.28695652173913,1380
"2260","abboud, deedra","cand140835",0.286391333784699,1477
"2261","davis, paul t","cand142491",0.285164319248826,31950
"2262","harvey hall, phyllis","cand152593",0.284920634920635,1260
"2263","hamilton, jane hope","cand213098",0.284644194756554,1335
"2264","mccaffity, sean j","cand150023",0.28459273797841,1019
"2265","leckey, ihssane","cand148959",0.284580273863862,5039
"2266","adia, vanessa michelle","cand140745",0.283989266547406,4472
"2267","boyda, nancy e","cand150188",0.283950617283951,243
"2268","pruneda, mateo iii","cand157107",0.283582089552239,134
"2269","woods, tom","cand142549",0.283582089552239,134
"2270","ratevosian, jirair","cand218394",0.28328611898017,1059
"2271","coburn, michael","cand218967",0.283185840707965,113
"2272","cargas, james p","cand44903",0.282926829268293,205
"2273","linsenmayer, raymond","cand142734",0.282700421940928,237
"2274","engebretson, margaret ruth","cand144257",0.282407407407407,1512
"2275","kanew, justin","cand141217",0.281893636643099,3253
"2276","eckert, kevin","cand212832",0.281818181818182,110
"2277","welch, lisa renea","cand150459",0.28169014084507,1420
"2278","francis, jim","cand145836",0.28169014084507,142
"2279","gorman, meg","cand153652",0.281427412814274,1233
"2280","trevino, ricardo jose jr","cand141713",0.280442804428044,1355
"2281","perri, christopher michael","cand140753",0.280349344978166,1145
"2282","ventura, rachel f","cand149891",0.280205655526992,1167
"2283","hamadanchy, kia","cand140559",0.280196198651134,1631
"2284","kimbrough, robin","cand154604",0.279693486590038,261
"2285","malone, bopha t","cand143667",0.279166666666667,240
"2286","golden, ian","cand141196",0.27906976744186,258
"2287","parker, david payne","cand153303",0.27843137254902,765
"2288","shepard, timothy jacob","cand154652",0.27831094049904,521
"2289","parra, nicole","cand155857",0.277936962750716,349
"2290","mark viverito, melissa","cand149985",0.277842907385698,853
"2291","rodriguez, ydanis","cand150599",0.277511961722488,209
"2292","agwan, pervez s","cand219732",0.277216883590804,8221
"2293","frerick, austin ronald","cand141576",0.276972624798712,621
"2294","marsili, thomasina","cand153056",0.276453765490944,1049
"2295","huffman, ryan","cand141924",0.276190476190476,105
"2296","vang, mai","cand172651",0.276,1500
"2297","payne, donald m, jr","cand43557",0.275767543859649,1824
"2298","fine, allison harris","cand153468",0.27506899724011,1087
"2299","eaves, john h","cand156997",0.274809160305344,262
"2300","cox, steven jewell isom","cand143375",0.274459974587039,787
"2301","pechefsky, david","cand141662",0.273666092943201,581
"2302","sullivan, sue","cand141184",0.273224043715847,183
"2303","rashid, qasim","cand153854",0.273190251000364,24741
"2304","focht, cyril jason","cand219701",0.273049645390071,282
"2305","marston, regina l","cand149425",0.272904483430799,513
"2306","dafis, dean","cand175592",0.272727272727273,143
"2307","oxman, david","cand167459",0.272727272727273,605
"2308","schanbacher, kristine","cand149888",0.272657450076805,1302
"2309","roma, amy","cand168335",0.272455089820359,334
"2310","harrison, gladys lucretia","cand153327",0.272413793103448,290
"2311","wood, danny eugene jr","cand140735",0.272211720226843,529
"2312","blake, michael alexander","cand148372",0.271970195047118,4563
"2313","lake, jeannine lee","cand144651",0.27191328934967,4244
"2314","vetticad, ryan","cand171466",0.271844660194175,103
"2315","harris, kerri evelyn","cand145430",0.271631982475356,913
"2316","cleveland, hosea n","cand191236",0.271409749670619,759
"2317","collier, erin","cand144732",0.271298593879239,1209
"2318","richardson, jerica","cand218719",0.270935960591133,406
"2319","whalen, jeromie patrick dr.","cand171478",0.270551508844953,961
"2320","baker, mark","cand211451",0.270491803278689,122
"2321","warren, michelle ferrigno","cand150181",0.270462633451957,281
"2322","morse, alex","cand149904",0.270307767012741,43247
"2323","owen, robert thurman iii","cand140537",0.27027027027027,148
"2324","white, jonathan","cand174444",0.27,200
"2325","martinez alexander, diana","cand213170",0.269759450171821,582
"2326","hader, shannon","cand142821",0.269677419354839,1550
"2327","cable, conrad roberts","cand169708",0.269662921348315,445
"2328","ward, christopher m","cand153297",0.269601100412655,727
"2329","carmona, arturo","cand139797",0.269329073482428,3130
"2330","vaingankar, jay","cand179393",0.269326683291771,401
"2331","kumar, rishi","cand156956",0.268727705112961,1682
"2332","harris, nancy lynn","cand159305",0.26865671641791,469
"2333","gilchrest, jillian","cand172673",0.268537074148297,499
"2334","mendoza, anabel","cand172734",0.268292682926829,287
"2335","dimasi, elaine","cand142581",0.268292682926829,369
"2336","westbrook, brianna","cand140518",0.267897091722595,1788
"2337","ahmed, junaid","cand169019",0.267782426778243,1434
"2338","cano, sandra c","cand219623",0.266917293233083,266
"2339","o mara, william edward dr iv","cand156964",0.266827567712523,3729
"2340","claiborne, alexis l","cand164828",0.266666666666667,105
"2341","jackson, natalie","cand211227",0.265822784810127,316
"2342","haynes, keeda","cand153661",0.26530612244898,1813
"2343","das, abhijit beej","cand142505",0.26509186351706,381
"2344","sorensen, ben","cand211342",0.265027322404372,366
"2345","lopez, samelys","cand153456",0.264300045039512,24423
"2346","triantaphyllis, alexander","cand140740",0.263957907044724,3421
"2347","mantey, dale s","cand141228",0.263374485596708,243
"2348","miller watkins, civil marsha","cand223554",0.263157894736842,190
"2349","kulkarni, sri preston","cand143186",0.263157894736842,1558
"2350","cirincione, russell","cand148352",0.2625284738041,1756
"2351","tully, dan","cand169021",0.261968085106383,752
"2352","ross, gena l","cand155731",0.261194029850746,536
"2353","saad, fayrouz","cand141617",0.260961810466761,2828
"2354","pierce, antoine","cand154519",0.260774515927545,3202
"2355","janicek, chris","cand145433",0.260583941605839,1370
"2356","tonon, adrian lino","cand211890",0.26,500
"2357","butler, christopher","cand211515",0.259927797833935,277
"2358","carter, jill p","cand153138",0.259615384615385,104
"2359","corbett, keith","cand212438",0.259057971014493,552
"2360","desantis, mario","cand212247",0.259036144578313,166
"2361","david, steven","cand141222",0.258536585365854,205
"2362","borom, melissa","cand153018",0.258064516129032,155
"2363","rashid, qasim","cand218800",0.257699443413729,10780
"2364","gotsch, nathan","cand211646",0.257142857142857,105
"2365","deutsch, chaim","cand153436",0.257142857142857,245
"2366","haggman, matthew w","cand141552",0.256944444444444,2304
"2367","al abdrabbuh, sami","cand212705",0.256559766763848,343
"2368","hill, kyle","cand219342",0.256055363321799,578
"2369","brannon, mary","cand145891",0.255627009646302,622
"2370","ruzevich, joseph","cand174419",0.255605381165919,223
"2371","napolitano, grace","cand1507",0.2555879494655,1029
"2372","parry, darren bruce","cand153832",0.25507614213198,788
"2373","conley, dylan","cand153622",0.254335260115607,173
"2374","liss riordan, shannon","cand148549",0.254267744833783,1113
"2375","villegas, gilbert","cand211539",0.254180602006689,897
"2376","anderson, quentin anthony","cand143336",0.253968253968254,315
"2377","benac, david t dr ii","cand140641",0.253665037760995,2251
"2378","reynolds jackson, verlina","cand179392",0.253424657534247,146
"2379","rosas, etienne ph.d.","cand169739",0.253333333333333,150
"2380","mustafa, sameena","cand141580",0.253121452894438,1762
"2381","devito, jeremy","cand164549",0.253061224489796,245
"2382","majok, chol awan a","cand212551",0.252577319587629,194
"2383","lanier, danyell","cand150440",0.252559726962457,1172
"2384","weaver, erika c","cand153004",0.252385082393755,1153
"2385","adams, george","cand169043",0.251968503937008,508
"2386","mason, john","cand153230",0.25177304964539,282
"2387","davis, melissa","cand141569",0.251700680272109,294
"2388","littlefield, james patrick","cand142510",0.251655629139073,151
"2389","beck, tobi","cand140621",0.251572327044025,795
"2390","boone, jeffrey","cand211238",0.251396648044693,179
"2391","fortune, ruth r.","cand169697",0.251366120218579,183
"2392","jones, jimmy darnell","cand141698",0.25102207686018,2446
"2393","cockburn, leslie","cand141722",0.250132955149796,28205
"2394","mawhiney, billy","cand173318",0.25,104
"2395","mcfadden, garrick arvin","cand140517",0.25,124
"2396","lyles, tamika","cand152874",0.25,108
"2397","hopkins, michael starr","cand143389",0.25,112
"2398","belsito, jamie marie zahlaway","cand148325",0.24971098265896,865
"2399","coleman, linda","cand142556",0.249384822336691,30479
"2400","gasque, dorothy","cand151875",0.249233128834356,2608
"2401","kelley, brenden p","cand212633",0.249158249158249,594
"2402","solages, carri","cand212435",0.248898678414097,454
"2403","barnett, michaela","cand173329",0.248711340206186,776
"2404","khalil, peter","cand148411",0.24860853432282,539
"2405","trujillo, gus luis","cand153718",0.248447204968944,805
"2406","shyne, sepi","cand216827",0.248210023866348,838
"2407","casanova dominguez, manuel ignacio","cand212506",0.248062015503876,129
"2408","boyajian, don","cand141668",0.247635425623388,1163
"2409","zannetos, christopher","cand153102",0.247139588100687,874
"2410","oliver, melvin russell","cand141567",0.246913580246914,162
"2411","zimmerman, jennifer mijares","cand144001",0.246851385390428,397
"2412","galbraith, allison","cand140633",0.246265798544619,2611
"2413","colvin, nick","cand149448",0.245963912630579,1053
"2414","ford, kim r","cand142437",0.245535714285714,224
"2415","searcy, samuel lee sam","cand141630",0.245454545454545,220
"2416","kim, david yung ho","cand149843",0.245436995436995,11396
"2417","conner, lateefah b","cand211456",0.244776119402985,335
"2418","johnson, kevin rae miles","cand144176",0.244541484716157,229
"2419","sawant, kshama","cand169119",0.244369021906819,3241
"2420","anderson, jeramey dewayne","cand141628",0.244318181818182,528
"2421","wenstrup, peter","cand154521",0.243933588761175,783
"2422","marts, tola","cand141270",0.24390243902439,123
"2423","autiello, nicholas","cand219626",0.243445692883895,267
"2424","godfrey, aaron paul","cand140695",0.243323442136499,1348
"2425","harmon, december l","cand223426",0.243243243243243,111
"2426","mackey, joseph william","cand141592",0.242990654205607,1070
"2427","bhatti, ata ul salaam","cand170625",0.242962962962963,675
"2428","fagan, linsey","cand141715",0.242894577706108,4961
"2429","hernandez, elizabeth","cand153693",0.241992882562278,843
"2430","early, justin","cand169103",0.241935483870968,186
"2431","philips, angelic marie","cand150209",0.241803278688525,244
"2432","marks, ellen l","cand385126",0.241758241758242,273
"2433","bunkeddeko, adem","cand142585",0.241645244215938,2723
"2434","ford, la shawn k","cand168252",0.241573033707865,356
"2435","mills, aisha","cand212516",0.241379310344828,203
"2436","emmons, robert alex jr","cand157006",0.24113475177305,1833
"2437","khaaliq, haneefah","cand154649",0.240963855421687,664
"2438","west, charles","cand153256",0.240601503759398,266
"2439","devanath, nila","cand174805",0.240121580547112,329
"2440","maron, maud","cand212457",0.239644970414201,338
"2441","chehade, iymen","cand211540",0.238726790450928,377
"2442","amatul wadud, tahirah","cand143179",0.238286479250335,747
"2443","ebel, jonathan hans","cand141588",0.237704918032787,488
"2444","bousbar, sabrina","cand218636",0.237671786580437,1237
"2445","isner, tabitha kay","cand142378",0.237300435413643,2756
"2446","davis, devin charles","cand218912",0.237188872620791,683
"2447","williams, anna lee","cand169057",0.236842105263158,114
"2448","cartwright, nicholas","cand210712",0.234463276836158,354
"2449","hanson, william","cand150363",0.234072022160665,722
"2450","santana, edwin jr","cand151872",0.233918128654971,342
"2451","jaffe, stephen r","cand140534",0.233907185628743,2672
"2452","roberts, shawna","cand144742",0.233870967741935,744
"2453","soria, esmeralda","cand149833",0.233660130718954,612
"2454","reese, lexi","cand223240",0.232819074333801,2139
"2455","hale, christopher jolly","cand145912",0.232757228234534,6191
"2456","apodaca, rob","cand149286",0.23134328358209,134
"2457","boatner, john burke jr","cand142759",0.23134328358209,134
"2458","ramos, tomas","cand148370",0.231075697211155,502
"2459","tandon, ritesh","cand152662",0.230769230769231,364
"2460","jacob, peter","cand134794",0.230725623582766,1764
"2461","kennedy, robert jr","cand140834",0.23021582733813,278
"2462","meloy, sean","cand212782",0.230180806675939,1438
"2463","goldbeck, janessa","cand150592",0.230168269230769,1664
"2464","tucker, everett clarke iv","cand144566",0.229872453396433,17327
"2465","potter, quentin","cand153509",0.229768786127168,692
"2466","franklin, jackson bailey","cand164939",0.229447852760736,1630
"2467","harris, kevin corey","cand211359",0.229357798165138,109
"2468","harrell, sally","cand139806",0.229268292682927,205
"2469","hepburn, michael a","cand140586",0.228955435038906,4241
"2470","forde, brian","cand141539",0.22887323943662,1988
"2471","foster, russell","cand153675",0.22879177377892,1167
"2472","foxx, rhonda","cand153291",0.228571428571429,420
"2473","gross, al","cand150176",0.228358129563289,432391
"2474","vela, filemon","cand45127",0.228331780055918,1073
"2475","walsingham, blair nicole","cand153640",0.227916863486065,4234
"2476","conforti, christine marie","cand149950",0.227906976744186,215
"2477","anderson, robert jon","cand144079",0.227622225446105,13786
"2478","midyett, zoe ann","cand153542",0.227342549923195,651
"2479","funk, joel david","cand149893",0.226923076923077,260
"2480","thomas, n kiyla jasmine   ann","cand167632",0.226537216828479,618
"2481","sevigny, stephen","cand144008",0.226337448559671,486
"2482","bah, omar","cand212807",0.225941422594142,239
"2483","sullivan, joe","cand141619",0.225721784776903,381
"2484","people, robert","cand164888",0.225296442687747,253
"2485","bennett, christopher jerman","cand164742",0.225,400
"2486","strong, corey o","cand155800",0.224622030237581,463
"2487","cardnell, elisa","cand157087",0.224506807446513,3599
"2488","spenser, alex","cand153576",0.224397590361446,664
"2489","sullivan, jared","cand173655",0.223776223776224,143
"2490","broady, flynn d jr","cand145489",0.223140495867769,121
"2491","patel, suraj","cand142591",0.222769351979515,5077
"2492","blake, michael","cand175962",0.222748815165877,844
"2493","norington reaves, karin m","cand211527",0.222594142259414,1195
"2494","reed, wendy","cand134662",0.221238938053097,1469
"2495","brier, thomas f jr","cand157079",0.22106824925816,2022
"2496","wertime, david","cand144774",0.220779220779221,231
"2497","walia, neal","cand211062",0.219558964525407,1043
"2498","houten, tracy van","cand140020",0.219557195571956,542
"2499","gray, jeremy","cand157567",0.219178082191781,584
"2500","canon, daniel j","cand141133",0.218394077448747,3512
"2501","tanaka, greg","cand155856",0.218390804597701,174
"2502","niou, yuh line","cand212466",0.218209956151664,3877
"2503","terry, edward","cand150184",0.217737917289487,4014
"2504","ahmed, junaid","cand211557",0.217573221757322,2629
"2505","hammond, sarah","cand153604",0.217162872154116,1142
"2506","bunny, sean","cand142600",0.216216216216216,592
"2507","abid, zerqa","cand219509",0.21618743343983,939
"2508","ocampo grajales, david","cand212301",0.215962441314554,213
"2509","weaver, kimberly","cand129272",0.215599937097028,6359
"2510","stankevich, nicholas richard","cand142601",0.21551724137931,116
"2511","rywalski, eric","cand140560",0.21551724137931,116
"2512","kim, david","cand141104",0.214457831325301,415
"2513","averhart, james","cand149415",0.214162348877375,579
